month,day,description,lamax,laeq
7,5,MP 06: Parkstraat 2 La Filosovia,53.51970601851851,51.40416782407407
7,5,MP 07: Naamsestraat 81,50.92032523148148,49.11974305555555
7,5,MP08bis - Vrijthof,44.60217824074074,43.19828125
7,6,MP 01: Naamsestraat 35  Maxim,51.96572916666667,49.78939120370371
7,6,MP 02: Naamsestraat 57 Xior,51.66076232145751,49.74773942634906
7,6,MP 03: Naamsestraat 62 Taste,53.42979432632322,51.88952418430769
7,6,MP 05: Calvariekapel KU Leuven,51.92980439814814,50.06462499999999
7,6,MP 06: Parkstraat 2 La Filosovia,53.99629393858725,51.970050579289115
7,6,MP 07: Naamsestraat 81,51.557029097895786,49.79951619250445
7,6,MP08bis - Vrijthof,45.06077108266395,43.55151508136762
7,7,MP 01: Naamsestraat 35  Maxim,52.32999456012222,49.98629613768678
7,7,MP 02: Naamsestraat 57 Xior,52.056063657407414,50.18260185185185
7,7,MP 03: Naamsestraat 62 Taste,54.38199768518518,52.81450115740741
7,7,MP 05: Calvariekapel KU Leuven,53.02038218034931,51.029443627819774
7,7,MP 06: Parkstraat 2 La Filosovia,54.67808333333334,52.636122685185185
7,7,MP 07: Naamsestraat 81,52.5323823192398,50.70514589289228
7,7,MP08bis - Vrijthof,45.2237028206345,43.868585284551905
7,8,MP 01: Naamsestraat 35  Maxim,53.44944733156633,51.257314320767605
7,8,MP 02: Naamsestraat 57 Xior,53.04955902777778,51.08173148148148
7,8,MP 03: Naamsestraat 62 Taste,54.98811417063092,53.35193351621005
7,8,MP 05: Calvariekapel KU Leuven,52.254166136182135,50.20563316705054
7,8,MP 06: Parkstraat 2 La Filosovia,52.924621492730815,50.96433234558755
7,8,MP 07: Naamsestraat 81,52.52851934162095,50.66086070791953
7,8,MP08bis - Vrijthof,49.58969013693238,47.962146238699894
7,9,MP 01: Naamsestraat 35  Maxim,54.66901700251161,52.400740749314224
7,9,MP 02: Naamsestraat 57 Xior,52.88880658340953,50.79741432192502
7,9,MP 03: Naamsestraat 62 Taste,54.42114699074074,52.58574768518518
7,9,MP 05: Calvariekapel KU Leuven,51.942453703703706,49.65956944444444
7,9,MP 06: Parkstraat 2 La Filosovia,51.87994560185185,49.729512731481485
7,9,MP 07: Naamsestraat 81,50.77494646928783,48.867136193705946
7,9,MP08bis - Vrijthof,46.1023611384391,44.863003044016715
7,10,MP 01: Naamsestraat 35  Maxim,50.624834490740746,48.11407638888889
7,10,MP 02: Naamsestraat 57 Xior,49.51382060185185,47.390261574074074
7,10,MP 03: Naamsestraat 62 Taste,51.69470270019808,50.088178669477685
7,10,MP 05: Calvariekapel KU Leuven,48.57244412551071,46.393966365351446
7,10,MP 06: Parkstraat 2 La Filosovia,48.01024298719047,45.99614440249241
7,10,MP 07: Naamsestraat 81,45.724266765434386,44.100061344012595
7,10,MP08bis - Vrijthof,44.27845345432239,42.83173532101066
7,11,MP 01: Naamsestraat 35  Maxim,51.21355092592592,48.82825694444445
7,11,MP 02: Naamsestraat 57 Xior,52.32974224238707,50.43741247005174
7,11,MP 03: Naamsestraat 62 Taste,53.54614467592593,52.262913194444444
7,11,MP 05: Calvariekapel KU Leuven,50.10240749100085,48.1762769540609
7,11,MP 06: Parkstraat 2 La Filosovia,50.867539442766024,48.91218529707955
7,11,MP 07: Naamsestraat 81,51.18443287037037,49.36023842592592
7,11,MP08bis - Vrijthof,43.34616087962963,41.933569444444444
7,12,MP 01: Naamsestraat 35  Maxim,51.634461445866805,49.409523368596496
7,12,MP 02: Naamsestraat 57 Xior,52.36945994120234,50.51777240213894
7,12,MP 03: Naamsestraat 62 Taste,54.28981098880748,52.85657951086265
7,12,MP 05: Calvariekapel KU Leuven,50.69398719892591,48.81104063704441
7,12,MP 06: Parkstraat 2 La Filosovia,51.28469177527257,49.31674460056945
7,12,MP 07: Naamsestraat 81,50.69987036736962,49.02268918261996
7,12,MP08bis - Vrijthof,43.772130141901435,42.34315609157619
7,13,MP 01: Naamsestraat 35  Maxim,51.61131018518519,49.415083333333335
7,13,MP 02: Naamsestraat 57 Xior,52.6462873149445,50.86631787297582
7,13,MP 03: Naamsestraat 62 Taste,54.00807060185185,52.5588287037037
7,13,MP 05: Calvariekapel KU Leuven,51.03277662037038,49.11955671296297
7,13,MP 06: Parkstraat 2 La Filosovia,51.09579011945551,49.140596351514034
7,13,MP 07: Naamsestraat 81,50.405369275107354,48.701159735645085
7,13,MP08bis - Vrijthof,43.99596407365826,42.7147293371451
7,14,MP 01: Naamsestraat 35  Maxim,51.47585041493536,49.24268915149481
7,14,MP 02: Naamsestraat 57 Xior,51.28755787037037,49.378570601851855
7,14,MP 03: Naamsestraat 62 Taste,53.52941353487888,52.02029190152664
7,14,MP 05: Calvariekapel KU Leuven,51.75202259285408,49.87874512436487
7,14,MP 06: Parkstraat 2 La Filosovia,54.48988622290126,52.63766218734446
7,14,MP 07: Naamsestraat 81,52.07518837023577,50.50249655667311
7,14,MP08bis - Vrijthof,44.22546849860521,42.88061301262834
7,15,MP 01: Naamsestraat 35  Maxim,53.2251633759733,50.9033335650723
7,15,MP 02: Naamsestraat 57 Xior,52.312476851851855,50.253819444444446
7,15,MP 03: Naamsestraat 62 Taste,53.796974502019694,52.18859130314008
7,15,MP 05: Calvariekapel KU Leuven,51.0576550925926,48.97864236111111
7,15,MP 06: Parkstraat 2 La Filosovia,51.00860119219862,49.00975403669194
7,15,MP 07: Naamsestraat 81,48.54333564814815,46.9378275462963
7,15,MP08bis - Vrijthof,48.8188485977847,47.42171437169412
7,16,MP 01: Naamsestraat 35  Maxim,52.88718055555556,50.5975
7,16,MP 02: Naamsestraat 57 Xior,52.23110915635597,50.14937672889732
7,16,MP 03: Naamsestraat 62 Taste,53.608950335073324,51.90836468014676
7,16,MP 05: Calvariekapel KU Leuven,51.22194582706332,48.93396457923371
7,16,MP 06: Parkstraat 2 La Filosovia,51.37806933271601,49.041725794316804
7,16,MP 07: Naamsestraat 81,48.40449189814815,46.68006134259259
7,16,MP08bis - Vrijthof,46.30711359059237,45.032190559966665
7,17,MP 01: Naamsestraat 35  Maxim,50.22734785527443,47.77619273594296
7,17,MP 02: Naamsestraat 57 Xior,49.21438888888889,47.11416550925926
7,17,MP 03: Naamsestraat 62 Taste,51.64142129629629,50.01996875
7,17,MP 05: Calvariekapel KU Leuven,48.100425925925926,45.8885162037037
7,17,MP 06: Parkstraat 2 La Filosovia,48.707735311819995,46.3666905875272
7,17,MP 07: Naamsestraat 81,45.41218893955878,43.79407393689669
7,17,MP08bis - Vrijthof,44.106024654204525,42.629252850280686
7,18,MP 01: Naamsestraat 35  Maxim,50.150946759259256,47.94279166666667
7,18,MP 02: Naamsestraat 57 Xior,50.99930205909928,49.08397629547322
7,18,MP 03: Naamsestraat 62 Taste,53.174624982638086,51.650273160794484
7,18,MP 05: Calvariekapel KU Leuven,49.80613433025845,47.968045926457485
7,18,MP 06: Parkstraat 2 La Filosovia,50.07532726073219,48.14720309262839
7,18,MP 07: Naamsestraat 81,48.06969907407407,46.67084606481482
7,18,MP08bis - Vrijthof,43.445627314814814,42.092062500000004
7,19,MP 01: Naamsestraat 35  Maxim,51.02195960414376,48.818315874761275
7,19,MP 02: Naamsestraat 57 Xior,50.55000173625178,48.70976815251235
7,19,MP 03: Naamsestraat 62 Taste,53.322864583333335,51.930495370370366
7,19,MP 05: Calvariekapel KU Leuven,49.1356728665841,47.336116158751835
7,19,MP 06: Parkstraat 2 La Filosovia,48.56807023229436,46.870234609196864
7,19,MP 07: Naamsestraat 81,47.39383782031991,46.10841454663302
7,19,MP08bis - Vrijthof,43.768988865482996,42.226252922521354
7,20,MP 01: Naamsestraat 35  Maxim,51.653986203384335,49.44595361003727
7,20,MP 02: Naamsestraat 57 Xior,51.386287037037036,49.537915509259264
7,20,MP 03: Naamsestraat 62 Taste,53.867436746220974,52.44497905044098
7,20,MP 05: Calvariekapel KU Leuven,50.378856236762,48.53039502772023
7,20,MP 06: Parkstraat 2 La Filosovia,49.628507604342694,47.86676543438505
7,20,MP 07: Naamsestraat 81,48.2637958772671,46.8575458049283
7,20,MP08bis - Vrijthof,45.31328240740741,43.810912037037035
7,21,MP 01: Naamsestraat 35  Maxim,51.56005208333333,49.13769328703704
7,21,MP 02: Naamsestraat 57 Xior,51.60620160422237,49.286938203872815
7,21,MP 03: Naamsestraat 62 Taste,53.779848379629634,51.727450231481484
7,21,MP 05: Calvariekapel KU Leuven,49.01788078703704,46.870928240740746
7,21,MP 06: Parkstraat 2 La Filosovia,48.25500063658144,46.268924408847326
7,21,MP 07: Naamsestraat 81,46.636929825576686,45.012391347122076
7,21,MP08bis - Vrijthof,46.28797527691934,44.7753695151452
7,22,MP 01: Naamsestraat 35  Maxim,52.836045138888885,50.41269328703704
7,22,MP 02: Naamsestraat 57 Xior,52.81575810185185,50.52097800925926
7,22,MP 03: Naamsestraat 62 Taste,55.06333638120812,53.07152397597194
7,22,MP 05: Calvariekapel KU Leuven,50.306229238764345,48.278139793284645
7,22,MP 06: Parkstraat 2 La Filosovia,49.64646412037037,47.81030787037037
7,22,MP 07: Naamsestraat 81,47.86648726851852,46.39948032407408
7,22,MP08bis - Vrijthof,47.34276851851852,45.831302083333334
7,23,MP 01: Naamsestraat 35  Maxim,53.52098336747804,51.237192263620265
7,23,MP 02: Naamsestraat 57 Xior,51.54387037037038,49.49874074074074
7,23,MP 03: Naamsestraat 62 Taste,53.25171064814815,51.58611342592593
7,23,MP 05: Calvariekapel KU Leuven,50.5438587962963,48.21759375
7,23,MP 06: Parkstraat 2 La Filosovia,49.83420525700529,47.68635632356856
7,23,MP 07: Naamsestraat 81,48.03913194444444,46.295967592592596
7,23,MP08bis - Vrijthof,46.47238182323255,45.10506041946386
7,24,MP 01: Naamsestraat 35  Maxim,51.30116898148148,48.9064837962963
7,24,MP 02: Naamsestraat 57 Xior,49.68641203703704,47.653115740740745
7,24,MP 03: Naamsestraat 62 Taste,52.02870519334714,50.49969212606628
7,24,MP 05: Calvariekapel KU Leuven,48.651057894858674,46.5715745734855
7,24,MP 06: Parkstraat 2 La Filosovia,47.54385532407407,45.53452546296296
7,24,MP 07: Naamsestraat 81,45.81432126487338,44.32581832492245
7,24,MP08bis - Vrijthof,44.668197916666664,43.28821990740741
7,25,MP 01: Naamsestraat 35  Maxim,50.63831873054086,48.27960508802185
7,25,MP 02: Naamsestraat 57 Xior,50.74321180555555,48.77827083333333
7,25,MP 03: Naamsestraat 62 Taste,54.02781597222222,52.55274305555555
7,25,MP 05: Calvariekapel KU Leuven,49.52971365077896,47.834071390541446
7,25,MP 06: Parkstraat 2 La Filosovia,48.79167814442297,47.07848238984247
7,25,MP 07: Naamsestraat 81,47.392461805555556,45.98535532407408
7,25,MP08bis - Vrijthof,44.69625347222222,43.09559490740741
7,26,MP 01: Naamsestraat 35  Maxim,51.48509143518519,49.122065972222224
7,26,MP 02: Naamsestraat 57 Xior,50.6155454987384,48.678712470196075
7,26,MP 03: Naamsestraat 62 Taste,53.063716015231655,51.58561210199192
7,26,MP 05: Calvariekapel KU Leuven,49.8161875,47.91501041666667
7,26,MP 06: Parkstraat 2 La Filosovia,49.0416712962963,47.265197916666665
7,26,MP 07: Naamsestraat 81,47.15319621754882,45.714786050764474
7,26,MP08bis - Vrijthof,44.095480271762405,42.64337202976886
7,27,MP 01: Naamsestraat 35  Maxim,51.66124036391416,49.42565687431998
7,27,MP 02: Naamsestraat 57 Xior,51.22860681257885,49.316074260118754
7,27,MP 03: Naamsestraat 62 Taste,53.28430902777777,51.740822916666666
7,27,MP 05: Calvariekapel KU Leuven,49.825105614648315,47.80814129793169
7,27,MP 06: Parkstraat 2 La Filosovia,49.26841026946939,47.42640406519122
7,27,MP 07: Naamsestraat 81,47.46268518518519,46.0150474537037
7,27,MP08bis - Vrijthof,44.31707870370371,42.87813194444445
7,28,MP 01: Naamsestraat 35  Maxim,52.02667939814815,49.796181712962955
7,28,MP 02: Naamsestraat 57 Xior,51.6902025462963,49.783187500000004
7,28,MP 03: Naamsestraat 62 Taste,53.34364633849929,51.762919709718865
7,28,MP 05: Calvariekapel KU Leuven,51.013622842856975,49.02346091968657
7,28,MP 06: Parkstraat 2 La Filosovia,50.445908564814815,48.66673958333333
7,28,MP 07: Naamsestraat 81,48.74898089098254,47.30702322943553
7,28,MP08bis - Vrijthof,45.371478836560605,43.906280165279696
7,29,MP 01: Naamsestraat 35  Maxim,52.88672901306728,50.62153497146958
7,29,MP 02: Naamsestraat 57 Xior,52.27718055555556,50.349550925925925
7,29,MP 03: Naamsestraat 62 Taste,53.63069017002512,52.11775599254621
7,29,MP 05: Calvariekapel KU Leuven,50.84428715289433,48.84011204611485
7,29,MP 06: Parkstraat 2 La Filosovia,50.278804398148154,48.376709490740744
7,29,MP 07: Naamsestraat 81,48.34711458333334,46.87085416666667
7,29,MP08bis - Vrijthof,45.55458796296296,44.23745370370371
7,30,MP 01: Naamsestraat 35  Maxim,52.44825694444445,50.101200231481485
7,30,MP 02: Naamsestraat 57 Xior,51.29043496377231,49.26969721521331
7,30,MP 03: Naamsestraat 62 Taste,52.93289621407655,51.258049282977815
7,30,MP 05: Calvariekapel KU Leuven,50.60129282407408,48.31938541666666
7,30,MP 06: Parkstraat 2 La Filosovia,49.22211290266573,47.150564281828395
7,30,MP 07: Naamsestraat 81,47.44654282407407,45.78041203703704
7,30,MP08bis - Vrijthof,46.65595666616512,45.1852382550724
7,31,MP 01: Naamsestraat 35  Maxim,53.34977256681211,50.98643155592079
7,31,MP 02: Naamsestraat 57 Xior,51.515133170511504,49.27377796812242
7,31,MP 03: Naamsestraat 62 Taste,52.30322013102762,50.55521911243836
7,31,MP 05: Calvariekapel KU Leuven,49.38188941745662,47.111677488801696
7,31,MP 06: Parkstraat 2 La Filosovia,48.53601356512882,46.46471330354869
7,31,MP 07: Naamsestraat 81,46.402427167609986,44.73774205122863
7,31,MP08bis - Vrijthof,49.31777942402074,47.994336281137144
8,1,MP 01: Naamsestraat 35  Maxim,51.35198208312597,49.12985566962581
8,1,MP 02: Naamsestraat 57 Xior,51.204332526940846,49.18450684661951
8,1,MP 03: Naamsestraat 62 Taste,53.07789351851852,51.50825810185185
8,1,MP 05: Calvariekapel KU Leuven,50.26410838088404,48.275762450954296
8,1,MP 06: Parkstraat 2 La Filosovia,49.64661342592593,47.7672037037037
8,1,MP 07: Naamsestraat 81,48.71317839326844,46.908081112049906
8,1,MP08bis - Vrijthof,44.25422463482951,42.81913933192898
8,2,MP 01: Naamsestraat 35  Maxim,52.578965277777776,50.277217592592585
8,2,MP 02: Naamsestraat 57 Xior,51.90705687631659,49.93318132364175
8,2,MP 03: Naamsestraat 62 Taste,53.57097304366949,52.02723063924351
8,2,MP 05: Calvariekapel KU Leuven,51.880493987198925,50.041088438523595
8,2,MP 06: Parkstraat 2 La Filosovia,52.43142638853518,50.725527284513696
8,2,MP 07: Naamsestraat 81,50.96284216252503,49.209320709730434
8,2,MP08bis - Vrijthof,44.71379976851852,43.366145833333334
8,3,MP 01: Naamsestraat 35  Maxim,54.82759175453419,52.64054676558756
8,3,MP 02: Naamsestraat 57 Xior,51.87300097231225,49.94100379664784
8,3,MP 03: Naamsestraat 62 Taste,53.37012268518518,51.91185879629629
8,3,MP 05: Calvariekapel KU Leuven,51.77059109480434,49.88884362087524
8,3,MP 06: Parkstraat 2 La Filosovia,52.27159837962962,50.53998263888889
8,3,MP 07: Naamsestraat 81,50.75890155680305,49.110144105561666
8,3,MP08bis - Vrijthof,44.85984675748562,43.54666952163799
8,4,MP 01: Naamsestraat 35  Maxim,53.14619497910855,50.73775275176796
8,4,MP 02: Naamsestraat 57 Xior,51.80478621200547,49.9055478389703
8,4,MP 03: Naamsestraat 62 Taste,53.34358368924846,51.88382929962846
8,4,MP 05: Calvariekapel KU Leuven,52.04634634750501,50.25280404662415
8,4,MP 06: Parkstraat 2 La Filosovia,53.147857638888894,51.34596643518518
8,4,MP 07: Naamsestraat 81,51.55307060185185,49.842523148148146
8,4,MP08bis - Vrijthof,46.59149980323618,44.796301997731426
8,5,MP 01: Naamsestraat 35  Maxim,57.00521777376529,54.6760118985613
8,5,MP 02: Naamsestraat 57 Xior,53.30838561077803,51.45960786129309
8,5,MP 03: Naamsestraat 62 Taste,54.36369675925926,52.86955902777778
8,5,MP 05: Calvariekapel KU Leuven,54.00343199101779,52.038857314828746
8,5,MP 06: Parkstraat 2 La Filosovia,53.36987533423621,51.581964556493155
8,5,MP 07: Naamsestraat 81,53.66814741081969,51.91520174078103
8,5,MP08bis - Vrijthof,50.25298148148148,48.01688078703704
8,6,MP 01: Naamsestraat 35  Maxim,53.16396296296297,50.81647569444444
8,6,MP 02: Naamsestraat 57 Xior,52.16278935185185,50.19473958333333
8,6,MP 03: Naamsestraat 62 Taste,54.03236611534856,52.32111714255952
8,6,MP 05: Calvariekapel KU Leuven,51.259927776941865,48.9798874986979
8,6,MP 06: Parkstraat 2 La Filosovia,50.620353244829225,48.553759881480104
8,6,MP 07: Naamsestraat 81,49.92842708333333,48.166120370370365
8,6,MP08bis - Vrijthof,46.84375,45.186649305555555
8,7,MP 01: Naamsestraat 35  Maxim,51.951436937927525,49.525464415097396
8,7,MP 02: Naamsestraat 57 Xior,51.92323611111111,49.77978240740741
8,7,MP 03: Naamsestraat 62 Taste,54.110564814814815,52.14230439814814
8,7,MP 05: Calvariekapel KU Leuven,50.94458616419171,48.60344679915277
8,7,MP 06: Parkstraat 2 La Filosovia,50.99552515220965,48.96229020533833
8,7,MP 07: Naamsestraat 81,47.86111458333333,46.19727199074074
8,7,MP08bis - Vrijthof,45.957175596374874,44.57576999201361
8,8,MP 01: Naamsestraat 35  Maxim,51.24887615740741,48.93083333333333
8,8,MP 02: Naamsestraat 57 Xior,51.30094098311323,49.35765228764222
8,8,MP 03: Naamsestraat 62 Taste,53.79356466584875,52.29748142318109
8,8,MP 05: Calvariekapel KU Leuven,51.3401601870392,49.45748446162572
8,8,MP 06: Parkstraat 2 La Filosovia,52.26705595036922,50.31466700618069
8,8,MP 07: Naamsestraat 81,49.24984085463952,47.764405838030534
8,8,MP08bis - Vrijthof,46.126475694444444,44.21523032407407
8,9,MP 01: Naamsestraat 35  Maxim,51.344830379981246,48.93566592205928
8,9,MP 02: Naamsestraat 57 Xior,50.859265046296294,48.93452430555556
8,9,MP 03: Naamsestraat 62 Taste,53.0798226831329,51.5193810113543
8,9,MP 05: Calvariekapel KU Leuven,51.45663773148148,49.59559722222222
8,9,MP 06: Parkstraat 2 La Filosovia,51.69301356544284,49.85825848418908
8,9,MP 07: Naamsestraat 81,51.87426967592593,50.237643518518524
8,9,MP08bis - Vrijthof,49.16765897358736,47.28161878747193
8,10,MP 01: Naamsestraat 35  Maxim,52.63351273148148,50.1753900462963
8,10,MP 02: Naamsestraat 57 Xior,51.859579393280015,49.93638120811584
8,10,MP 03: Naamsestraat 62 Taste,53.99346628394176,52.462058149494204
8,10,MP 05: Calvariekapel KU Leuven,52.36286345957959,50.55394712473377
8,10,MP 06: Parkstraat 2 La Filosovia,54.134477769160426,52.332895391774414
8,10,MP 07: Naamsestraat 81,53.8293872543346,52.40972707701567
8,10,MP08bis - Vrijthof,46.20832368737846,44.42341536253357
8,11,MP 01: Naamsestraat 35  Maxim,52.1707415595088,49.84215210824199
8,11,MP 02: Naamsestraat 57 Xior,52.10426273148148,50.295612268518525
8,11,MP 03: Naamsestraat 62 Taste,54.681083333333326,53.211943287037045
8,11,MP 05: Calvariekapel KU Leuven,51.51612731481482,49.644517361111106
8,11,MP 06: Parkstraat 2 La Filosovia,52.5413577174605,50.73409572313213
8,11,MP 07: Naamsestraat 81,51.329246527777784,49.68168055555556
8,11,MP08bis - Vrijthof,44.673843144517235,43.15725711243316
8,12,MP 01: Naamsestraat 35  Maxim,53.94513078703704,51.67058680555556
8,12,MP 02: Naamsestraat 57 Xior,53.04334706821917,51.111135674436916
8,12,MP 03: Naamsestraat 62 Taste,54.37560388430421,52.77167212583479
8,12,MP 05: Calvariekapel KU Leuven,51.99214574242758,50.06364309772104
8,12,MP 06: Parkstraat 2 La Filosovia,53.0085801590333,51.18500642383416
8,12,MP 07: Naamsestraat 81,53.18158427759581,51.37996967557495
8,12,MP08bis - Vrijthof,48.33189930555556,46.84341782407407
8,13,MP 01: Naamsestraat 35  Maxim,54.84634250792842,52.403633185953375
8,13,MP 02: Naamsestraat 57 Xior,52.30551761655632,50.214852539469426
8,13,MP 03: Naamsestraat 62 Taste,53.38971759259259,51.66680324074074
8,13,MP 05: Calvariekapel KU Leuven,50.70945739484711,48.38511423875553
8,13,MP 06: Parkstraat 2 La Filosovia,50.20365200078712,48.19815953050665
8,13,MP 07: Naamsestraat 81,48.596605324074076,46.937847222222224
8,13,MP08bis - Vrijthof,50.078423361381496,48.61992268429033
8,14,MP 01: Naamsestraat 35  Maxim,51.90437268518518,49.48229166666667
8,14,MP 02: Naamsestraat 57 Xior,50.18208101851852,48.06311342592593
8,14,MP 03: Naamsestraat 62 Taste,52.33011991018311,50.54467811754901
8,14,MP 05: Calvariekapel KU Leuven,49.24867476851852,46.933665509259264
8,14,MP 06: Parkstraat 2 La Filosovia,48.349759231392525,46.25205810857738
8,14,MP 07: Naamsestraat 81,46.51311458333333,44.88429861111111
8,14,MP08bis - Vrijthof,44.72086574074074,43.32599189814815
8,15,MP 01: Naamsestraat 35  Maxim,50.24073036634065,47.73855662943458
8,15,MP 02: Naamsestraat 57 Xior,49.940464120370365,47.898609953703705
8,15,MP 03: Naamsestraat 62 Taste,52.03213000150465,50.389024178520586
8,15,MP 05: Calvariekapel KU Leuven,49.00356138381232,46.92527228324402
8,15,MP 06: Parkstraat 2 La Filosovia,48.115176804213206,46.25341165576712
8,15,MP 07: Naamsestraat 81,46.11275593467517,44.59389344784083
8,15,MP08bis - Vrijthof,44.10237962962963,42.500289351851855
8,16,MP 01: Naamsestraat 35  Maxim,51.89464236111111,49.65604166666667
8,16,MP 02: Naamsestraat 57 Xior,51.58777893518518,49.66398148148148
8,16,MP 03: Naamsestraat 62 Taste,53.612060185185186,52.05683912037038
8,16,MP 05: Calvariekapel KU Leuven,51.50164357558712,49.65211407803512
8,16,MP 06: Parkstraat 2 La Filosovia,52.98900129641633,51.09078502639133
8,16,MP 07: Naamsestraat 81,50.76174608502413,49.14846352388337
8,16,MP08bis - Vrijthof,44.993386344433254,43.436435292892114
8,17,MP 01: Naamsestraat 35  Maxim,52.53036956446255,50.201269690621416
8,17,MP 02: Naamsestraat 57 Xior,52.28430208333334,50.482369212962965
8,17,MP 03: Naamsestraat 62 Taste,54.45054225164643,52.98906700309032
8,17,MP 05: Calvariekapel KU Leuven,51.93340625,50.0647662037037
8,17,MP 06: Parkstraat 2 La Filosovia,53.05723512865923,51.32726441411722
8,17,MP 07: Naamsestraat 81,52.045575231481486,50.53572337962963
8,17,MP08bis - Vrijthof,46.11332407407408,44.344914351851855
8,18,MP 01: Naamsestraat 35  Maxim,52.32040625,50.08269328703704
8,18,MP 02: Naamsestraat 57 Xior,51.82723768736617,49.97055963886799
8,18,MP 03: Naamsestraat 62 Taste,53.93291782407407,52.344479166666666
8,18,MP 05: Calvariekapel KU Leuven,52.06853898771977,50.26520793064735
8,18,MP 06: Parkstraat 2 La Filosovia,53.71462615740741,52.02917476851852
8,18,MP 07: Naamsestraat 81,50.7257873719544,49.27933676717402
8,18,MP08bis - Vrijthof,44.85927267676709,43.320578941885906
8,19,MP 01: Naamsestraat 35  Maxim,53.27623440357415,50.97953772078057
8,19,MP 02: Naamsestraat 57 Xior,52.717611111111104,50.93624189814815
8,19,MP 03: Naamsestraat 62 Taste,54.50864014629799,52.974468454496
8,19,MP 05: Calvariekapel KU Leuven,52.60499924762423,50.8106686884354
8,19,MP 06: Parkstraat 2 La Filosovia,53.2831467956805,51.63223764163937
8,19,MP 07: Naamsestraat 81,51.28661342592593,49.805401620370375
8,19,MP08bis - Vrijthof,45.64409606481481,44.095909722222224
8,20,MP 01: Naamsestraat 35  Maxim,52.88254398148148,50.622648148148144
8,20,MP 02: Naamsestraat 57 Xior,52.435097222222225,50.455267361111105
8,20,MP 03: Naamsestraat 62 Taste,53.7438287037037,52.035780092592596
8,20,MP 05: Calvariekapel KU Leuven,51.345447386097796,49.17360387279086
8,20,MP 06: Parkstraat 2 La Filosovia,50.68773596916631,48.68471047118601
8,20,MP 07: Naamsestraat 81,48.80049655076624,47.194934950692165
8,20,MP08bis - Vrijthof,45.62006944444445,44.26975462962963
8,21,MP 01: Naamsestraat 35  Maxim,50.75234143518518,48.34753125
8,21,MP 02: Naamsestraat 57 Xior,50.198943274806425,48.14542297943263
8,21,MP 03: Naamsestraat 62 Taste,52.17016597606426,50.5171774809602
8,21,MP 05: Calvariekapel KU Leuven,49.384772090654444,47.24981132949048
8,21,MP 06: Parkstraat 2 La Filosovia,48.898614583333334,46.80164583333334
8,21,MP 07: Naamsestraat 81,46.63042013888889,45.15066898148148
8,21,MP08bis - Vrijthof,44.0670937648298,42.594237068416724
8,22,MP 01: Naamsestraat 35  Maxim,52.32361247757393,49.933647780542856
8,22,MP 02: Naamsestraat 57 Xior,51.89886447819243,49.92959070284286
8,22,MP 03: Naamsestraat 62 Taste,53.53316550925926,51.97255555555555
8,22,MP 05: Calvariekapel KU Leuven,51.10586839516176,49.269264425024595
8,22,MP 06: Parkstraat 2 La Filosovia,53.680765981087745,51.813070753133715
8,22,MP 07: Naamsestraat 81,50.073421838468484,48.53834000787055
8,22,MP08bis - Vrijthof,44.273196759259264,42.75757986111111
8,23,MP 01: Naamsestraat 35  Maxim,52.40871653607102,50.127204018565024
8,23,MP 02: Naamsestraat 57 Xior,52.1234377712705,50.27284806537112
8,23,MP 03: Naamsestraat 62 Taste,54.14450249044365,52.60513031391174
8,23,MP 05: Calvariekapel KU Leuven,52.18326311403306,50.387184591879254
8,23,MP 06: Parkstraat 2 La Filosovia,54.597108762832896,52.773411729302424
8,23,MP 07: Naamsestraat 81,51.48984363244945,49.906603085683855
8,23,MP08bis - Vrijthof,45.042570578634844,43.710276295533205
8,24,MP 01: Naamsestraat 35  Maxim,52.257723558415705,49.907796476770294
8,24,MP 02: Naamsestraat 57 Xior,52.36750425352145,50.48180418754847
8,24,MP 03: Naamsestraat 62 Taste,54.54846412037037,52.98403587962963
8,24,MP 05: Calvariekapel KU Leuven,52.68106328058986,50.885344877478495
8,24,MP 06: Parkstraat 2 La Filosovia,53.9987708191067,52.210744337318715
8,24,MP 07: Naamsestraat 81,52.33011689814814,50.8283587962963
8,24,MP08bis - Vrijthof,45.411320732878856,44.042663688237134
8,25,MP 01: Naamsestraat 35  Maxim,53.057828703703706,50.83544444444445
8,25,MP 02: Naamsestraat 57 Xior,52.637339552541114,50.79432285095893
8,25,MP 03: Naamsestraat 62 Taste,54.46894755726339,52.885915346242435
8,25,MP 05: Calvariekapel KU Leuven,53.320709970138196,51.396468668256205
8,25,MP 06: Parkstraat 2 La Filosovia,54.06200650470491,52.30798273128162
8,25,MP 07: Naamsestraat 81,53.45925184319263,51.85804233845299
8,25,MP08bis - Vrijthof,45.76299031238788,44.52066574844616
8,26,MP 01: Naamsestraat 35  Maxim,53.339056007592674,51.06269517008298
8,26,MP 02: Naamsestraat 57 Xior,53.05498969883562,51.16771337299474
8,26,MP 03: Naamsestraat 62 Taste,54.51990740740741,52.91449189814814
8,26,MP 05: Calvariekapel KU Leuven,52.78919200453709,50.70646072292504
8,26,MP 06: Parkstraat 2 La Filosovia,53.615517540712275,51.78198011551059
8,26,MP 07: Naamsestraat 81,53.434907811433,51.74117293024224
8,26,MP08bis - Vrijthof,45.99404398148148,44.741560185185186
8,27,MP 01: Naamsestraat 35  Maxim,54.29112268518519,51.990829861111116
